Time_ms;Pressure_Pa;Pressure_dPaPerSec;AccelX_mg;AccelY_mg;AccelZ_mg;GyroX_dps;GyroY_dps;GyroZ_dps;IMU_Moving
156604;100097.28;7.659;-5.37;-5.37;988.28;0.10;-1.82;-1.58;0
156706;100097.06;-2.145;-13.67;3.42;1000.98;1.20;0.28;-3.11;0
156808;100096.70;-3.523;-18.55;13.18;1002.93;0.82;2.22;-0.18;0
156910;100097.56;8.425;-15.63;17.09;998.54;1.92;1.30;-0.18;0
157012;100097.78;2.145;-0.49;11.23;1005.37;0.74;-0.08;-2.07;0
157114;100095.36;-23.744;-6.35;-3.91;1009.77;0.62;2.37;-3.08;0
157216;100096.05;6.740;0.98;8.79;1001.95;1.31;-0.24;-0.78;0
157318;100095.95;-0.919;0.98;3.42;1007.32;0.90;-1.04;0.14;0
157420;100095.69;-2.604;-2.44;18.55;1000.98;-0.54;-0.44;-0.45;0
157522;100096.91;11.949;0.98;7.81;1004.88;1.94;2.47;-0.24;0
157624;100095.81;-10.723;-10.25;12.70;1006.84;-0.50;-1.22;-1.38;0
157726;100097.19;13.480;-4.39;0.49;987.79;1.33;0.89;-0.61;0
157828;100096.00;-11.642;-1.95;-12.70;997.56;0.43;-1.42;0.30;0
157930;100096.88;8.578;-8.79;5.37;976.07;3.64;0.59;-3.36;0
158032;100096.94;0.613;-21.97;0.00;1009.28;-0.11;0.95;-0.14;0
158134;100097.28;3.370;-7.81;7.32;1008.30;0.31;0.66;-1.50;0
158236;100097.17;-1.072;-4.39;6.84;983.40;1.31;0.84;-0.89;0
158338;100098.64;14.400;-8.30;2.44;1001.95;1.31;-0.19;1.45;0
158440;100097.23;-13.787;-13.67;8.79;989.75;1.27;-0.13;-1.10;0
158542;100096.55;-6.740;-23.93;4.39;1015.14;0.48;3.14;-1.06;0
158644;100096.11;-4.289;-12.70;-0.98;1004.39;2.36;1.80;-0.72;0
158746;100097.44;13.021;-9.77;0.49;996.58;1.21;0.57;0.97;0
158848;100096.69;-7.353;0.00;-1.95;997.56;1.43;0.54;-2.81;0
158950;100096.61;-0.766;-9.77;-11.23;1002.44;0.78;-0.50;-1.95;0
159052;100096.75;1.379;-3.91;1.46;1010.74;-1.37;0.59;-1.06;0
159154;100098.22;14.400;0.49;0.49;1011.23;-0.80;-2.89;-1.31;0
159256;100097.19;-10.110;-3.42;12.70;993.16;-0.44;-1.57;-2.93;0
159358;100098.41;11.949;-20.02;15.14;1000.49;0.73;1.69;-0.63;0
159460;100097.75;-6.434;-13.18;1.95;1009.28;0.63;2.05;0.93;0
159562;100097.14;-5.974;-10.25;0.00;1009.28;-1.54;-1.30;-1.20;0
159664;100096.98;-1.532;-6.84;0.98;997.07;-1.74;1.34;-1.48;0
159766;100096.48;-4.902;-24.41;4.88;996.58;0.72;0.92;0.53;0
159868;100096.16;-3.217;-7.81;2.44;1002.44;-0.08;2.23;-1.27;0
159970;100098.34;21.446;-12.70;5.86;997.56;-0.05;-0.15;-2.79;0
160072;100096.64;-16.697;-3.42;5.86;999.02;1.92;0.05;1.11;0
160174;100098.44;17.616;-30.27;-10.74;1004.39;2.19;0.27;-1.78;0
160276;100097.58;-8.425;-9.77;-3.91;1010.25;1.50;-0.14;0.46;0
160378;100097.48;-0.919;-5.37;10.74;993.65;-1.75;1.15;-2.38;0
160480;100096.23;-12.255;-10.74;9.77;1014.65;1.66;1.44;-2.61;0
160582;100096.59;3.523;-18.55;6.84;1004.88;1.52;2.82;0.38;0
160684;100096.69;0.919;-19.53;11.23;1012.70;1.62;2.94;-0.73;0
160786;100096.89;1.991;-2.44;-0.98;994.14;0.15;0.90;-0.37;0
160888;100096.78;-1.072;-26.86;12.70;1001.46;-0.46;1.60;0.04;0
160990;100097.08;2.911;-9.77;-5.37;1004.39;1.15;0.27;-0.23;0
161092;100096.03;-10.263;-4.88;-7.32;1003.42;1.14;0.66;-1.44;0
161194;100097.66;15.931;-11.72;-5.37;995.61;2.71;0.82;0.91;0
161296;100096.13;-15.012;3.91;8.30;1002.44;0.95;2.02;-0.72;0
161398;100098.23;20.680;-5.37;-1.46;1000.98;0.69;0.78;0.28;0
161500;100096.30;-18.995;-8.30;0.98;1009.28;0.26;-1.15;-1.39;0
161602;100095.69;-5.974;2.93;0.49;997.07;2.12;-0.42;1.31;0
161704;100095.91;2.145;-15.63;6.84;1003.42;-0.12;0.92;-0.71;0
161806;100097.03;11.029;-15.63;10.25;1002.44;0.50;-1.52;-1.29;0
161908;100097.64;5.974;-1.95;3.42;992.68;2.95;3.01;-0.44;0
162010;100098.09;4.442;-19.04;5.37;1006.35;1.50;-0.51;-0.71;0
162112;100097.47;-6.127;-15.63;0.98;1009.28;-0.53;1.11;-2.01;0
162214;100096.73;-7.200;-11.23;2.44;1012.21;0.98;-1.27;-0.89;0
162316;100097.55;7.966;-27.34;-0.98;995.12;-0.23;2.27;-0.58;0
162418;100097.06;-4.749;0.00;-9.28;1009.77;-0.78;-1.10;-1.69;0
162520;100097.02;-0.460;-7.32;-12.21;1004.39;0.49;-0.10;-1.03;0
162622;100097.36;3.370;-19.04;0.00;1005.37;0.78;-0.38;-0.05;0
162724;100097.16;-1.991;-7.32;-6.84;997.56;0.56;0.64;-0.75;0
162826;100097.11;-0.460;-12.70;8.79;1005.86;1.53;-1.10;-1.89;0
162928;100096.36;-7.353;-17.09;5.37;1000.00;1.36;-0.73;-1.90;0
163030;100097.31;9.344;-11.72;8.79;991.70;0.08;2.79;-1.94;0
163132;100096.16;-11.336;-7.81;3.91;1009.28;-0.19;-1.48;-2.37;0
163234;100096.92;7.506;-17.09;4.88;991.21;-0.27;0.42;0.66;0
163336;100095.80;-11.029;-19.04;1.95;1002.93;1.38;-2.63;-0.12;0
163438;100096.61;7.966;-9.28;-1.46;995.12;-1.02;2.31;1.25;0
163540;100097.17;5.515;-28.81;8.30;1009.28;0.08;1.08;-0.18;0
163642;100097.34;1.685;-8.79;-0.98;1007.81;1.46;-3.63;-0.46;0
163744;100096.64;-6.893;-12.21;23.93;993.16;0.34;-1.27;-2.24;0
163846;100096.11;-5.208;-10.74;-0.49;1000.98;0.51;-0.53;-1.59;0
163948;100096.45;3.370;-3.42;-7.32;1004.88;0.15;0.90;-0.05;0
164050;100096.36;-0.919;-7.32;1.95;1007.81;0.65;-0.30;-2.11;0
164152;100097.98;15.931;-13.67;-1.46;1000.98;0.68;-0.40;-1.20;0
164254;100097.39;-5.821;-10.74;-1.46;1008.79;0.47;3.66;1.26;0
164356;100097.05;-3.370;-15.14;3.91;1008.79;0.72;0.13;2.00;0
164458;100096.52;-5.208;-6.84;-0.98;1006.84;0.26;0.68;-0.66;0
164560;100095.97;-5.362;-10.74;7.32;1013.18;0.63;3.15;1.53;0
164662;100097.56;15.625;-8.79;-1.95;1017.09;1.20;1.03;-1.60;0
164764;100096.27;-12.714;-13.18;-1.95;1013.67;1.25;1.34;-1.59;0
164866;100096.45;1.838;-4.88;-8.30;1005.37;-0.25;2.43;-0.72;0
164968;100096.05;-3.983;-4.88;-0.98;1000.00;-0.85;1.85;-1.90;0
165070;100095.73;-3.064;-7.81;-2.93;995.12;1.16;1.32;-1.98;0
165172;100097.36;15.931;-4.39;2.44;989.26;0.98;-1.96;-1.72;0
165274;100097.91;5.362;-15.14;4.88;993.16;-0.64;0.14;-0.06;0
165376;100098.02;1.072;-10.74;-6.84;997.56;1.20;2.45;-0.92;0
165478;100096.30;-16.850;-16.11;-5.37;999.51;1.67;0.72;-0.51;0
165580;100096.94;6.281;-5.86;8.30;1009.28;1.18;0.44;-0.50;0
165682;100097.30;3.523;0.00;3.91;1002.93;0.19;2.98;-1.24;0
165784;100096.91;-3.830;-8.30;-6.84;997.56;0.02;0.11;-1.28;0
165886;100096.13;-7.659;-22.95;-4.88;1008.79;-0.46;-1.06;0.12;0
165988;100097.27;11.183;-15.63;2.44;991.70;1.08;-1.35;-1.55;0
166090;100097.42;1.532;-4.88;16.11;992.19;1.26;-0.51;-1.14;0
166192;100096.98;-4.289;-29.30;-16.60;1017.09;1.54;-0.40;1.34;0
166294;100096.77;-2.145;-6.35;2.93;990.72;1.79;0.54;-0.07;0
166396;100097.38;5.974;-10.74;2.44;1003.42;-0.62;1.30;-2.76;0
166498;100095.84;-15.012;-11.23;-2.44;985.84;0.66;1.81;-0.62;0
166600;100096.41;5.515;-0.98;13.67;994.14;0.38;-1.09;-2.91;0
166702;100096.56;1.532;-11.72;4.39;999.51;0.50;-0.38;-0.72;0
166804;100098.11;15.165;-10.25;-2.93;998.54;0.79;-0.96;-1.07;0
166906;100096.88;-12.102;-7.32;-2.44;997.56;0.76;2.12;-0.03;0
167008;100097.03;1.532;-15.14;6.35;987.79;0.94;1.51;0.92;0
167110;100095.81;-11.949;-22.95;-3.91;1001.95;1.82;-0.73;-1.53;0
167212;100097.63;17.770;-5.86;4.88;994.63;0.10;4.13;2.22;0
167314;100096.20;-13.940;-6.84;0.98;996.58;-1.44;3.12;-0.28;0
167416;100097.27;10.417;-7.32;7.81;1000.00;-0.66;0.79;-2.48;0
167518;100096.25;-9.957;-2.93;-4.88;995.12;0.28;1.69;0.21;0
167620;100096.17;-0.766;-9.28;-1.46;1003.91;0.27;0.92;0.18;0
167722;100097.47;12.714;-26.37;-6.84;995.61;0.69;1.07;-1.15;0
167824;100096.08;-13.634;-3.42;8.30;1000.00;1.24;-2.33;-0.32;0
167926;100098.00;18.842;-10.25;-6.35;999.02;0.60;-1.28;-0.87;0
168028;100097.30;-6.893;-12.21;7.32;1000.00;0.66;2.04;-0.65;0
168130;100097.31;0.153;2.44;-3.42;1014.65;0.76;1.99;-1.66;0
168232;100097.27;-0.460;-8.30;0.98;1010.25;1.34;0.82;0.12;0
168334;100097.23;-0.306;-12.70;-8.30;1007.81;1.50;0.37;-1.37;0
168436;100095.92;-12.868;-4.88;-1.46;992.19;0.33;4.05;-1.05;0
168538;100096.97;10.263;-2.93;17.58;1007.81;-0.66;-2.66;-1.49;0
168640;100095.27;-16.697;-3.91;9.28;993.65;1.08;2.84;-0.76;0
168742;100095.97;6.893;-7.81;-3.42;1001.46;1.57;1.44;0.50;0
168844;100095.08;-8.732;-6.35;7.81;1001.95;1.33;-0.50;-0.71;0
168946;100096.70;15.931;-12.21;-4.39;1012.21;0.48;-2.06;-0.70;0
169048;100095.17;-15.012;-7.32;11.23;999.51;1.31;3.37;-1.04;0
169150;100096.67;14.706;-2.93;-4.39;1011.72;-0.07;1.25;0.18;0
169252;100096.28;-3.830;-4.39;-0.49;1005.86;-1.30;0.28;-1.04;0
169354;100096.02;-2.604;-11.23;3.42;998.54;0.60;0.72;-0.23;0
169456;100095.95;-0.613;-11.23;-15.63;997.07;1.38;3.76;-1.04;0
169558;100096.75;7.812;-4.88;-4.39;999.51;2.22;-2.48;-0.82;0
169660;100096.59;-1.532;-7.32;-8.79;1006.35;0.50;-1.53;1.31;0
169762;100095.88;-7.047;-11.23;10.25;1004.88;1.87;2.76;-0.67;0
169864;100098.72;27.880;-2.93;0.98;1007.81;0.89;-0.73;-0.37;0
169966;100096.39;-22.825;-18.55;1.46;999.51;0.85;-1.15;0.54;0
170068;100095.22;-11.489;-12.70;-3.91;1009.77;1.33;1.45;0.93;0
170170;100096.11;8.732;-5.37;2.93;998.54;1.21;0.04;-2.13;0
170272;100095.66;-4.442;-16.11;9.28;1003.91;1.08;-0.90;-2.73;0
170374;100096.03;3.676;-21.48;12.21;1012.21;1.32;-1.15;-1.34;0
170476;100096.77;7.200;1.95;4.88;998.05;0.67;0.67;-0.98;0
170578;100096.95;1.838;-1.46;8.79;1014.16;2.14;0.54;-2.81;0
170680;100096.28;-6.587;1.46;-6.84;1005.37;-0.19;1.62;-1.74;0
170782;100096.27;-0.153;-9.77;7.81;1005.86;0.00;-0.02;-1.53;0
170884;100097.27;9.804;-11.23;-1.46;992.68;0.05;-0.54;-2.21;0
170986;100096.27;-9.804;-10.25;8.30;1008.30;-1.24;1.99;-2.23;0
171088;100096.28;0.153;-19.04;3.42;998.54;-0.11;1.44;-0.88;0
171190;100096.02;-2.604;-11.72;5.86;1009.28;0.66;-0.41;-2.47;0
171292;100096.22;1.991;-15.14;4.88;1001.95;-0.37;2.78;-3.95;0
171394;100097.27;10.263;-4.88;6.35;994.14;2.15;-0.66;0.53;0
171496;100095.55;-16.850;-6.84;5.37;1000.98;0.34;1.62;-1.80;0
171598;100097.63;20.374;-18.07;0.98;1000.49;0.66;3.05;-0.15;0
171700;100096.44;-11.642;-1.46;8.30;1007.81;2.44;-0.34;-1.05;0
171802;100096.44;0.000;3.42;-0.49;989.26;1.35;-0.08;-1.45;0
171904;100097.48;10.263;0.00;0.49;1002.44;1.64;0.60;-2.95;0
172006;100097.28;-1.991;-8.79;8.79;1018.55;-0.22;1.06;-0.06;0
172108;100095.69;-15.625;-8.30;14.65;1008.30;1.07;1.27;-1.29;0
172210;100096.86;11.489;-2.93;-0.98;1020.02;0.60;-1.78;-0.98;0
172312;100095.84;-9.957;-11.72;3.42;1027.34;1.40;-0.02;-0.35;0
172414;100096.91;10.417;-13.18;4.39;1031.74;-0.69;-0.08;-0.34;1
172516;100096.34;-5.515;-9.28;7.32;1026.86;0.38;1.57;-0.56;0
172618;100096.33;-0.153;-18.55;-6.35;1063.96;2.54;0.08;-0.45;1
172720;100096.05;-2.757;-3.42;6.35;1048.34;-0.11;1.11;-1.53;1
172822;100095.81;-2.298;1.46;7.32;1052.25;-0.42;0.66;-2.09;1
172924;100095.92;1.072;-5.86;-4.88;1054.69;2.56;0.50;0.91;1
173026;100095.86;-0.613;-11.72;6.84;1052.73;0.36;0.22;-1.32;1
173128;100093.48;-23.284;-6.84;-6.35;1046.88;-0.72;2.65;-0.69;1
173230;100094.28;7.812;-4.88;6.35;1038.57;2.09;-1.44;-0.49;1
173332;100091.45;-27.727;-10.74;-1.95;1066.41;0.11;-1.11;-0.35;1
173434;100092.45;9.804;-13.67;1.95;1053.22;1.53;1.11;0.28;1
173536;100092.19;-2.604;-4.88;-1.95;1061.52;2.24;0.50;0.16;1
173638;100090.91;-12.561;-4.88;-1.95;1047.36;1.89;2.08;-0.50;1
173740;100088.63;-22.365;-6.84;7.32;1041.50;0.15;-0.26;-0.22;1
173842;100088.94;3.064;-23.93;14.65;1043.46;0.47;0.99;0.63;1
173944;100088.58;-3.523;-8.30;0.49;1060.06;1.18;0.24;-1.35;1
174046;100084.34;-41.513;-15.63;10.25;1057.13;-0.13;1.27;-1.47;1
174148;100084.69;3.370;-15.14;-23.93;1006.84;2.07;-4.15;-0.51;0
174250;100082.50;-21.446;-32.71;0.00;1074.22;1.36;0.60;1.25;1
174352;100081.05;-14.246;-25.39;5.86;1053.71;0.97;-2.01;-1.76;1
174454;100080.34;-6.893;-28.32;-1.95;1054.20;1.60;-1.64;0.40;1
174556;100078.50;-18.076;3.91;19.04;998.05;1.73;-1.14;-3.32;0
174658;100077.70;-7.812;-25.88;0.98;1050.78;0.83;-1.91;2.52;1
174760;100075.97;-17.004;7.81;5.37;1002.93;0.08;-0.07;-0.33;0
174862;100074.27;-16.697;-14.16;-5.37;1005.86;-0.54;0.54;-0.94;0
174964;100074.70;4.289;0.49;-8.30;991.70;1.45;-0.61;-1.06;0
175066;100073.02;-16.544;0.98;-2.93;995.61;-0.42;-1.93;1.08;0
175168;100072.39;-6.127;3.42;-5.86;971.19;0.79;1.37;-2.47;0
175270;100070.59;-17.616;3.91;-10.25;976.07;0.20;-1.79;-0.50;0
175372;100069.34;-12.255;-6.84;1.95;1014.65;-0.50;2.16;-0.84;0
175474;100069.47;1.225;8.79;0.49;964.36;0.82;0.34;0.76;1
175576;100068.41;-10.417;-13.18;-8.30;1008.79;-1.17;-1.50;-0.03;0
175678;100066.97;-14.093;4.39;10.74;1003.42;-0.98;-0.05;-1.55;0
175780;100065.80;-11.489;-18.07;8.79;1009.77;1.45;0.89;0.78;0
175882;100065.56;-2.298;-2.44;-5.37;1007.81;1.69;2.55;-1.76;0
175984;100063.23;-22.825;-24.90;6.84;1024.41;1.92;1.37;0.85;0
176086;100062.94;-2.911;-12.70;4.39;1026.37;1.51;0.07;-1.15;0
176188;100061.58;-13.327;15.14;20.51;973.63;0.16;0.06;-1.89;0
176290;100059.64;-18.995;-15.63;-27.83;1004.39;-0.02;0.81;0.63;0
176392;100057.88;-17.310;-14.16;-3.91;977.54;-1.47;2.40;-2.66;0
176494;100057.69;-1.838;-4.39;13.18;980.96;-0.29;-0.63;-1.19;0
176596;100056.52;-11.489;11.23;-1.46;994.63;1.00;-0.79;-0.51;0
176698;100054.17;-22.978;-30.76;15.14;1023.44;1.44;-2.27;-0.10;0
176800;100052.89;-12.561;0.49;0.00;985.84;1.26;-1.42;-1.97;0
176902;100051.66;-12.102;-28.81;-14.16;1016.60;1.65;1.26;-0.77;0
177004;100050.77;-8.732;-16.11;-14.16;1020.51;-1.66;0.23;0.23;0
177106;100049.50;-12.408;-21.00;11.23;981.45;2.17;-0.15;0.83;0
177208;100049.61;1.072;0.00;2.93;999.51;1.38;2.34;-2.63;0
177310;100048.27;-13.174;-14.16;2.44;1000.49;1.50;-1.57;0.23;0
177412;100046.72;-15.165;-10.25;13.18;993.65;0.00;0.08;0.28;0
177514;100046.64;-0.766;-9.28;10.25;982.91;2.24;-1.53;-2.06;0
177616;100045.84;-7.812;-11.23;-15.14;1015.14;1.92;-0.15;0.59;0
177718;100042.73;-30.484;-10.25;7.81;962.40;-0.74;3.71;-2.42;1
177820;100042.92;1.838;-4.39;-11.23;984.37;0.86;-1.87;-2.44;0
177922;100040.64;-22.365;-28.32;8.30;1012.21;1.50;1.45;-0.75;0
178024;100039.75;-8.732;-9.77;0.98;960.45;1.44;1.01;-0.02;1
178126;100039.08;-6.587;-24.41;2.93;982.42;0.40;1.45;1.19;0
178228;100038.27;-7.966;-17.09;1.95;963.87;-1.60;-0.75;-0.92;1
178330;100036.88;-13.634;-6.35;16.11;956.54;1.44;4.54;-1.40;1
178432;100035.30;-15.472;-9.28;13.18;919.43;1.04;-0.85;-0.37;1
178534;100035.88;5.668;-8.79;15.63;964.84;0.90;-0.09;1.47;1
178636;100035.14;-7.200;-5.37;8.79;941.89;2.12;1.65;-0.43;1
178738;100033.06;-20.374;-7.32;5.86;930.18;3.51;-2.20;-2.44;1
178840;100032.64;-4.136;-13.18;-0.49;964.36;1.53;2.10;-1.95;1
178942;100032.72;0.766;-27.34;20.51;945.31;0.06;-1.31;-1.50;1
179044;100030.94;-17.463;5.37;17.58;946.78;0.50;1.53;-1.63;1
179146;100030.81;-1.225;-18.07;4.88;927.73;0.35;0.72;-2.18;1
179248;100030.25;-5.515;3.42;6.84;949.22;0.92;0.69;0.47;1
179350;100029.17;-10.570;-2.93;-7.81;944.82;1.26;3.11;-2.06;1
179452;100029.11;-0.613;-4.39;14.65;938.96;0.84;-0.56;-0.37;1
179554;100027.81;-12.714;-7.32;8.30;934.57;0.34;-0.38;-0.79;1
179656;100028.52;6.893;-1.95;-1.46;949.22;0.98;0.47;-0.63;1
179758;100028.13;-3.830;-10.25;-4.39;974.12;-0.18;-1.81;0.89;0
179860;100028.81;6.740;-7.32;1.46;954.10;2.40;1.73;-2.83;1
179962;100029.55;7.200;-6.35;6.84;973.14;1.53;2.21;-2.69;0
180064;100027.98;-15.319;-13.18;1.46;973.63;1.85;-1.04;-1.20;0
180166;100028.59;5.974;-11.23;6.84;979.49;0.73;0.20;-0.85;0
180268;100030.17;15.472;-11.23;1.95;997.07;1.15;-0.02;1.24;0
180370;100027.88;-22.518;1.46;2.93;993.65;-0.44;2.39;0.82;0
180472;100027.48;-3.830;-5.37;0.98;1016.60;1.48;0.13;-0.66;0
180574;100030.06;25.276;-19.04;0.00;984.37;1.20;3.82;0.50;0
180676;100029.81;-2.451;-14.16;0.49;1005.86;-0.21;-0.31;0.87;0
180778;100029.23;-5.668;-18.55;-1.46;984.86;2.56;-0.01;-1.02;0
180880;100028.98;-2.451;-11.72;5.37;1001.95;0.02;-0.71;-0.94;0
180982;100030.17;11.642;-2.93;-22.46;1011.23;0.97;4.44;-0.79;0
181084;100029.23;-9.191;-4.39;5.86;986.82;-0.28;-0.31;0.31;0
181186;100029.03;-1.991;-7.81;-16.11;1002.93;1.64;-0.48;-0.85;0
181288;100029.75;7.047;9.28;6.35;999.51;0.14;-1.06;-2.02;0
181390;100029.22;-5.208;-12.70;4.88;1011.72;-0.26;1.30;-2.17;0
181492;100029.61;3.830;-9.28;1.95;1002.44;-1.18;-0.01;-0.47;0
181594;100029.88;2.604;-10.25;-1.95;1016.11;2.76;0.14;-0.16;0
181696;100029.16;-7.047;-9.77;11.23;998.54;0.26;-0.30;-0.40;0
181798;100029.30;1.379;-4.88;-0.49;1001.46;1.12;-1.51;-1.53;0
181900;100030.00;6.893;-14.16;10.25;1008.79;0.72;0.45;-1.51;0
182002;100030.53;5.208;-17.58;12.21;1004.39;-0.33;1.07;-1.16;0
182104;100030.98;4.442;-18.07;6.84;1009.28;0.64;0.59;-1.50;0
182206;100029.83;-11.336;-9.77;-0.49;998.05;1.40;-1.68;-0.62;0
182308;100030.44;5.974;-22.95;0.00;1007.81;2.41;1.73;-1.37;0
182410;100030.08;-3.523;6.84;4.39;994.14;-0.53;-0.30;-1.57;0
182512;100029.00;-10.570;-4.88;6.35;1002.93;2.12;0.72;-1.16;0
182614;100028.84;-1.532;-8.30;9.77;1012.70;1.34;1.39;0.87;0
182716;100029.55;6.893;-0.49;1.95;1001.95;-0.35;1.27;-1.40;0
182818;100030.17;6.127;-18.07;-9.28;995.12;0.90;0.59;-0.37;0
182920;100028.73;-14.093;-19.53;2.93;1009.77;1.11;0.76;-0.71;0
183022;100029.50;7.506;-5.86;2.44;988.28;-1.92;1.03;-2.20;0
183124;100029.38;-1.225;-1.95;8.79;998.54;0.37;-0.04;-1.05;0
183226;100029.98;5.974;-11.23;-9.77;1002.44;1.53;-0.63;0.18;0
183328;100031.52;15.012;-10.74;5.37;1008.79;-0.45;-0.49;-1.22;0
183430;100029.92;-15.625;-15.63;-9.28;1011.23;0.14;0.40;-0.05;0
183532;100028.77;-11.336;-13.67;-4.39;989.75;0.73;0.49;-1.24;0
183634;100029.45;6.740;-9.77;-6.35;996.58;0.46;0.97;-1.86;0
183736;100030.63;11.489;-10.25;5.37;986.82;0.10;-0.86;-1.56;0
183838;100031.14;5.055;4.88;1.95;1000.00;0.50;0.76;-0.67;0
183940;100030.84;-2.911;-2.44;2.93;978.03;1.12;1.42;-1.08;0
184042;100031.39;5.362;-5.86;5.86;1002.44;0.32;2.27;-2.23;0
184144;100032.06;6.587;-0.98;0.98;1012.21;0.06;1.18;2.05;0
184246;100032.05;-0.153;-31.25;-0.98;1014.65;-0.01;1.27;-2.39;0
184348;100031.19;-8.425;-12.70;2.93;985.84;-1.20;-0.40;1.30;0
184450;100030.77;-4.136;-13.67;6.84;984.86;0.11;-1.14;-1.05;0
184552;100030.72;-0.460;-14.16;-0.49;1009.77;0.34;-1.21;-0.20;0
184654;100032.13;13.787;-21.00;-9.28;1016.11;0.82;0.43;-0.44;0
184756;100030.22;-18.689;-3.42;0.98;995.12;1.24;-1.46;-1.15;0
184858;100031.59;13.480;-13.18;3.91;996.09;0.55;1.37;0.08;0
184960;100032.08;4.749;-6.84;1.95;991.21;0.65;1.76;-0.85;0
185062;100031.59;-4.749;-15.63;4.39;1003.42;0.71;1.22;-0.69;0
185164;100030.88;-7.047;-18.55;7.81;995.12;-0.11;1.89;-0.97;0
185266;100031.73;8.425;-5.86;-17.09;1005.86;3.47;2.27;-1.85;0
185368;100031.16;-5.668;-5.37;8.30;1005.37;2.58;0.64;0.01;0
185470;100031.73;5.668;-3.91;-1.95;984.86;-0.15;3.24;1.47;0
185572;100031.36;-3.676;-17.09;6.35;1003.42;1.50;0.32;-1.81;0
185674;100030.64;-7.047;-5.86;2.44;1002.93;-0.08;0.57;-0.34;0
185776;100030.70;0.613;5.86;-5.37;995.12;-0.25;0.01;-0.74;0
185878;100032.81;20.680;-12.21;9.28;987.30;1.94;2.59;-3.34;0
185980;100031.64;-11.489;-12.70;8.30;1001.95;0.40;-2.42;0.43;0
186082;100030.33;-12.868;-8.30;14.16;996.09;0.21;0.04;1.01;0
186184;100030.50;1.685;-13.67;10.25;1011.23;1.73;1.07;-0.63;0
186286;100031.20;6.893;-13.18;3.42;1002.93;-0.97;-1.61;-0.96;0
186388;100030.67;-5.208;-11.72;-1.46;987.30;1.91;-1.18;-1.67;0
186490;100030.39;-2.757;-14.16;1.46;1006.84;-0.15;1.31;-1.34;0
186592;100031.66;12.408;-12.21;1.95;995.61;0.63;-1.91;0.27;0
186694;100032.66;9.804;-14.65;-2.44;1001.46;0.27;1.77;0.09;0
186796;100031.58;-10.570;-8.30;9.28;1003.91;0.00;-0.88;-1.54;0
186898;100029.70;-18.382;-7.81;-5.37;1010.25;0.16;0.46;-1.11;0
187000;100032.14;23.897;-20.51;12.21;1003.91;0.70;0.08;-1.41;0
187102;100030.48;-16.238;3.42;9.28;1016.60;2.00;0.08;0.49;0
187204;100031.77;12.561;-6.84;1.46;1000.98;-1.61;2.05;0.47;0
187306;100030.31;-14.246;-7.32;-6.84;1018.55;-0.95;0.48;-2.26;0
187408;100031.03;7.047;-16.11;-11.23;994.14;1.22;0.73;-2.15;0
187510;100030.97;-0.613;-11.23;-16.60;1000.98;1.97;1.57;-1.64;0
187612;100031.72;7.353;-16.11;-4.88;1004.88;1.34;0.71;-1.56;0
187714;100030.11;-15.778;3.42;2.44;992.19;0.11;0.23;-0.55;0
187816;100030.95;8.272;-21.00;-0.98;1007.32;0.38;1.90;-1.87;0
187918;100030.84;-1.072;0.00;-3.42;996.09;0.30;1.60;0.56;0
188020;100030.52;-3.217;-0.49;-10.25;1006.84;1.27;3.24;-0.54;0
188122;100030.45;-0.613;-17.58;2.93;1008.30;0.23;-0.59;-2.13;0
188224;100031.31;8.425;-1.95;5.37;998.54;1.08;0.18;0.85;0
188326;100030.19;-11.029;-12.70;-1.95;994.14;-0.33;-1.00;-0.07;0
188428;100031.05;8.425;-12.21;20.51;1000.00;-0.58;5.32;-1.37;1
188530;100030.09;-9.344;0.98;16.11;1003.42;0.07;3.86;-0.43;0
188632;100030.73;6.281;-21.48;13.67;999.02;0.29;0.78;1.92;0
188734;100030.22;-5.055;2.93;-16.11;999.02;0.38;-0.08;-1.28;0
188836;100031.61;13.634;-18.55;5.37;996.09;0.79;1.73;-2.17;0
188938;100031.94;3.217;-14.16;-7.81;1005.37;-0.39;1.37;0.03;0
189040;100031.53;-3.983;-4.88;13.67;974.12;0.35;1.57;-1.98;0
189142;100029.86;-16.391;-2.93;-3.42;992.68;0.88;3.06;0.87;0
189244;100030.63;7.506;-7.81;11.72;999.51;-0.19;-1.89;-1.53;0
189346;100030.64;0.153;-3.91;5.86;1002.93;0.98;0.29;0.92;0
189448;100030.89;2.451;-7.81;8.79;1009.77;0.59;2.74;-0.76;0
189550;100031.11;2.145;-8.79;2.44;1007.32;1.07;0.23;0.46;0
189652;100031.16;0.460;-9.28;-7.32;996.58;2.30;0.33;-2.15;0
189754;100031.09;-0.613;-7.32;1.46;1007.81;-0.66;-0.08;-0.44;0
189856;100030.70;-3.830;-12.70;2.93;1000.49;0.89;2.61;-3.48;0
189958;100031.03;3.217;-18.07;11.72;1007.32;2.33;-0.69;-1.38;0
190060;100030.63;-3.983;1.46;4.39;993.16;0.27;1.39;1.04;0
190162;100030.98;3.523;-25.39;-12.70;1007.81;0.53;-0.80;-2.25;0
190264;100030.55;-4.289;-5.37;13.67;1015.62;0.90;1.69;0.56;0
190366;100031.31;7.506;-22.46;0.49;990.72;1.63;0.54;-2.02;0
190468;100030.36;-9.344;-4.88;1.95;995.61;1.98;2.08;-1.19;0
