Time_ms;Pressure_Pa;Pressure_dPaPerSec;AccelX_mg;AccelY_mg;AccelZ_mg;GyroX_dps;GyroY_dps;GyroZ_dps;IMU_Moving
72789;102185.44;5.974;-65.43;-65.92;996.58;-0.52;0.90;-0.09;0
72891;102184.38;-10.417;-47.36;-74.71;1000.98;1.62;2.05;0.02;0
72993;102184.64;2.604;-66.89;-79.59;1004.88;0.73;-0.12;0.09;0
73095;102184.98;3.370;-57.62;-52.25;984.86;0.75;3.13;0.94;0
73197;102185.48;4.902;-56.64;-86.91;1000.49;0.61;0.11;-0.44;0
73299;102183.91;-15.472;-45.90;-69.82;981.45;0.08;1.49;-1.28;0
73401;102185.02;10.876;-54.69;-68.85;1003.91;0.98;1.31;-0.63;0
73503;102185.47;4.442;-59.08;-78.12;1002.93;0.76;5.57;1.95;1
73605;102185.28;-1.838;-56.15;-81.05;1009.28;0.40;-0.03;-2.49;0
73707;102184.42;-8.425;-63.96;-56.64;1002.93;0.79;-0.73;-0.76;0
73809;102185.23;7.966;-50.29;-72.27;992.68;-0.30;-2.30;-0.85;0
73911;102185.23;0.000;-51.27;-77.15;1005.37;0.47;-0.76;-1.46;0
74013;102185.02;-2.145;-59.57;-80.57;1000.00;1.58;3.08;-0.87;0
74115;102184.81;-1.991;-59.57;-65.43;1004.88;2.35;-1.79;-4.11;1
74217;102184.52;-2.911;-46.88;-72.27;1000.00;0.12;-0.30;-1.15;0
74319;102185.30;7.659;-44.43;-79.10;997.07;-0.53;-0.82;-1.52;0
74421;102184.22;-10.570;-64.45;-67.87;1005.86;0.45;0.66;0.01;0
74523;102183.56;-6.434;-58.59;-56.64;982.91;2.12;-1.40;-0.25;0
74625;102184.88;12.868;-61.04;-82.03;1010.74;0.49;0.15;-1.19;0
74727;102184.41;-4.596;-63.48;-81.54;992.68;1.65;0.69;-1.47;0
74829;102184.84;4.289;-58.11;-78.61;1007.32;2.31;0.17;-4.03;0
74931;102183.97;-8.578;-55.18;-71.29;988.77;0.28;0.36;-1.47;0
75033;102185.75;17.463;-64.45;-81.54;1010.25;-0.41;-3.78;-1.41;0
75135;102183.61;-20.987;-55.66;-72.75;989.75;-0.28;-0.03;-0.95;0
75237;102186.67;30.025;-60.06;-82.03;992.68;0.01;-0.78;-1.53;0
75339;102183.59;-30.178;-58.59;-72.27;1014.16;0.56;-1.69;0.79;0
75441;102183.83;2.298;-49.32;-70.80;996.58;1.53;-0.96;-0.47;0
75543;102184.56;7.200;-66.89;-76.17;1007.81;2.03;-0.07;-1.92;0
75645;102186.27;16.697;-54.69;-75.68;1000.49;0.34;1.94;-1.03;0
75747;102184.56;-16.697;-59.57;-78.12;1004.39;-0.55;0.05;-0.68;0
75849;102184.39;-1.685;-57.13;-76.17;990.23;0.17;-1.20;-1.41;0
75951;102184.33;-0.613;-58.59;-82.52;992.19;0.12;-0.89;-1.32;0
76053;102184.48;1.532;-62.01;-79.59;1000.49;1.48;2.20;0.47;0
76155;102183.88;-5.974;-55.66;-72.27;990.23;1.61;0.07;-1.21;0
76257;102183.83;-0.460;-62.50;-81.54;1013.67;2.79;-0.86;-0.41;0
76359;102184.06;2.298;-55.18;-73.73;991.70;-1.12;2.06;-0.17;0
76461;102183.25;-7.966;-57.62;-70.31;1008.30;0.58;0.99;-1.33;0
76563;102184.95;16.697;-56.64;-68.36;989.26;-0.32;1.53;-2.51;0
76665;102184.72;-2.298;-50.78;-78.12;1007.32;-1.28;-1.53;-1.33;0
76767;102184.70;-0.153;-56.64;-71.78;1007.81;-1.10;2.09;1.74;0
76869;102183.86;-8.272;-52.73;-78.12;996.09;0.37;-0.72;1.40;0
76971;102183.97;1.072;-61.04;-74.22;1010.74;0.66;2.10;-0.44;0
77073;102182.92;-10.263;-53.22;-83.50;1006.84;-0.10;2.23;-0.18;0
77175;102183.06;1.379;-61.52;-82.03;999.02;-0.27;1.74;-1.49;0
77277;102185.03;19.301;-57.13;-68.85;999.02;-0.01;3.13;-3.24;0
77379;102183.63;-13.787;-56.15;-77.15;1006.35;0.16;3.40;0.52;0
77481;102183.94;3.064;-55.18;-71.78;997.07;1.20;-1.05;-0.51;0
77583;102184.19;2.451;-53.71;-68.85;988.77;0.01;-0.97;-0.37;0
77685;102184.48;2.911;-58.59;-66.89;992.68;0.94;1.94;2.32;0
77787;102184.09;-3.830;-62.50;-66.41;1010.25;1.81;-0.02;-1.12;0
77889;102183.98;-1.072;-56.64;-81.54;984.37;-0.95;1.05;-0.95;0
77991;102184.20;2.145;-50.29;-78.12;1005.37;1.88;0.93;-1.30;0
78093;102183.92;-2.757;-59.08;-67.38;1000.49;-0.81;-0.39;1.19;0
78195;102183.80;-1.225;-55.66;-81.05;981.93;2.18;2.23;-1.66;0
78297;102184.19;3.830;-52.25;-84.47;1004.39;0.75;-1.44;-1.74;0
78399;102183.69;-4.902;-55.18;-66.89;993.65;1.41;-0.05;-1.43;0
78501;102184.94;12.255;-60.06;-74.22;997.56;0.92;-0.25;1.45;0
78603;102184.28;-6.434;-50.78;-72.75;991.70;0.19;-0.84;-2.35;0
78705;102184.61;3.217;-63.48;-67.38;1007.81;1.34;0.48;-0.86;0
78807;102182.88;-17.004;-45.90;-74.71;986.82;0.92;1.97;-0.41;0
78909;102183.64;7.506;-50.29;-62.99;984.86;1.87;-1.06;0.25;0
79011;102183.44;-1.991;-67.87;-75.68;1003.42;1.36;3.03;-0.83;0
79113;102185.09;16.238;-55.18;-65.43;983.89;0.93;-1.10;-1.54;0
79215;102184.17;-9.038;-56.64;-67.38;1018.55;2.56;-1.26;-1.41;0
79317;102182.75;-13.940;-54.69;-52.25;1000.49;1.53;-1.21;-2.47;0
79419;102184.27;14.859;-52.73;-77.15;1028.32;0.82;0.60;-1.53;1
79521;102183.56;-6.893;-56.64;-66.41;996.09;-0.47;0.37;-0.27;0
79623;102184.38;7.966;-55.66;-76.17;1021.00;0.02;2.05;-0.98;0
79725;102183.97;-3.983;-56.64;-72.75;1006.35;-0.05;-0.40;0.31;0
79827;102184.08;1.072;-53.71;-66.41;1019.53;0.41;-0.91;-1.93;0
79929;102184.77;6.740;-55.18;-61.04;1025.39;-0.56;0.43;-1.09;0
80031;102184.63;-1.379;-46.39;-70.80;1042.97;0.51;-0.97;-0.57;1
80133;102183.75;-8.578;-61.52;-80.57;1031.25;-0.54;1.98;-0.08;1
80235;102184.13;3.676;-61.04;-71.29;1031.74;0.31;-3.00;-0.03;1
80337;102183.55;-5.668;-51.76;-73.73;1045.41;1.85;2.11;-0.39;1
80439;102184.05;4.902;-42.97;-70.80;1037.11;1.27;-0.98;-0.89;1
80541;102183.02;-10.110;-66.41;-81.54;1065.43;-0.45;0.79;-1.58;1
80643;102183.94;9.038;-61.04;-84.96;1039.06;1.79;0.22;-3.07;1
80745;102181.19;-26.961;-58.59;-70.31;1068.85;0.03;-0.09;-1.25;1
80847;102182.95;17.310;-57.13;-70.80;1056.15;0.62;-1.55;-0.49;1
80949;102181.00;-19.148;-51.27;-88.87;1061.04;0.18;0.76;-0.08;1
81051;102180.27;-7.200;-64.94;-70.80;1033.20;-0.69;-0.32;-1.98;1
81153;102179.39;-8.578;-69.82;-74.22;1031.25;0.53;0.09;-0.03;1
81255;102177.39;-19.608;-60.06;-97.17;1056.15;3.02;-0.02;-1.19;1
81357;102177.73;3.370;-61.52;-73.73;1068.36;1.96;1.66;-0.17;1
81459;102175.95;-17.463;-71.78;-65.43;1065.92;3.68;-1.85;-0.85;1
81561;102175.83;-1.225;-41.02;-65.92;1042.97;1.11;1.29;0.60;1
81663;102173.63;-21.599;-64.94;-72.27;1051.76;2.79;0.38;-1.85;1
81765;102172.81;-7.966;-49.80;-76.66;1024.41;2.02;1.02;-0.66;0
81867;102171.91;-8.885;-65.43;-75.68;1062.50;0.29;1.44;-2.13;1
81969;102169.61;-22.518;-49.32;-61.04;985.84;1.23;-2.02;0.89;0
82071;102168.64;-9.498;-62.01;-83.50;1030.76;0.85;2.18;0.14;1
82173;102167.00;-16.085;-40.53;-69.82;1018.55;1.12;1.77;-1.32;0
82275;102167.06;0.613;-72.27;-87.40;1034.18;-0.22;2.50;-0.88;1
82377;102164.69;-23.284;-53.22;-83.98;1001.46;1.02;-0.97;-0.25;0
82479;102164.03;-6.434;-56.64;-72.75;997.56;0.55;1.93;1.23;0
82581;102162.94;-10.723;-62.50;-76.17;987.30;-0.60;-0.35;-1.76;0
82683;102161.09;-18.076;-55.18;-67.87;962.89;0.94;0.40;-1.56;1
82785;102160.94;-1.532;-45.41;-67.38;988.28;2.20;3.84;-1.80;0
82887;102160.64;-2.911;-48.34;-68.85;981.45;0.27;-0.03;-1.90;0
82989;102156.45;-41.054;-55.66;-80.08;976.56;0.60;0.49;-1.24;0
83091;102158.23;17.463;-60.06;-66.89;970.70;0.01;2.50;0.82;0
83193;102156.50;-17.004;-71.29;-70.80;952.15;0.22;-0.88;-0.66;1
83295;102155.80;-6.893;-59.57;-77.15;951.17;1.91;-0.64;-0.49;1
83397;102155.00;-7.812;-48.34;-85.94;984.37;0.15;-0.57;1.00;0
83499;102154.38;-6.127;-47.85;-73.24;943.36;0.44;-1.76;1.70;1
83601;102154.05;-3.217;-58.59;-67.87;953.12;-0.56;2.79;-0.80;1
83703;102152.30;-17.157;-43.46;-66.41;937.50;1.67;0.72;-0.11;1
83805;102152.53;2.298;-49.32;-82.52;956.05;1.13;0.50;-0.85;1
83907;102151.98;-5.362;-58.11;-60.55;949.71;1.50;1.05;-0.83;1
84009;102150.52;-14.400;-60.55;-70.31;956.05;0.72;-0.93;-0.82;1
84111;102150.33;-1.838;-49.32;-68.85;934.08;0.49;1.11;-0.28;1
84213;102150.94;5.974;-57.62;-69.82;960.45;1.53;0.34;0.84;1
84315;102149.67;-12.408;-43.46;-62.50;921.39;0.79;-0.02;-1.52;1
84417;102149.14;-5.208;-53.71;-75.68;962.40;1.63;-1.63;0.42;1
84519;102150.13;9.651;-48.83;-66.41;948.73;0.33;0.91;-0.96;1
84621;102149.03;-10.723;-54.69;-71.29;956.54;-0.63;2.55;-1.07;1
84723;102149.16;1.225;-56.15;-68.85;963.87;-1.60;1.96;-0.23;1
84825;102149.48;3.217;-54.69;-66.89;967.77;1.48;1.47;0.77;0
84927;102149.25;-2.298;-53.71;-94.73;968.26;0.40;1.89;-1.27;0
85029;102149.25;0.000;-60.06;-72.27;980.96;1.69;3.08;1.11;0
85131;102148.39;-8.425;-39.55;-64.45;987.79;-0.47;-1.06;-0.36;0
85233;102149.06;6.587;-52.73;-68.85;982.91;2.01;-0.62;-2.06;0
85335;102149.91;8.272;-56.15;-73.24;1002.93;0.23;1.30;-2.23;0
85437;102150.25;3.370;-62.99;-72.27;1004.39;1.89;-1.39;-0.72;0
85539;102149.83;-4.136;-61.04;-74.71;995.61;2.02;-0.60;-0.47;0
85641;102149.75;-0.766;-54.20;-61.04;999.51;2.28;1.63;0.02;0
85743;102149.58;-1.685;-55.66;-75.20;997.56;-0.34;-0.02;0.88;0
85845;102149.67;0.919;-51.76;-69.82;984.86;1.16;3.35;0.06;0
85947;102150.06;3.830;-42.97;-95.21;1012.70;1.11;-2.79;-1.15;0
86049;102149.59;-4.596;-63.96;-72.27;997.07;1.41;1.98;-2.33;0
86151;102148.05;-15.165;-60.06;-82.03;1009.28;0.54;0.17;-1.73;0
86253;102150.03;19.455;-48.83;-72.75;1007.32;1.08;0.05;0.24;0
86355;102150.73;6.893;-66.89;-78.12;1007.81;-0.11;1.45;-0.42;0
86457;102150.38;-3.523;-58.11;-71.29;993.16;0.31;0.13;-0.70;0
86559;102150.39;0.153;-64.94;-82.03;1002.93;0.52;1.97;-0.15;0
86661;102149.09;-12.714;-60.06;-75.68;993.65;0.02;1.40;-0.60;0
86763;102150.64;15.165;-63.96;-73.73;1016.11;-0.25;0.21;-0.15;0
86865;102149.94;-6.893;-59.57;-59.08;988.77;0.00;0.02;-0.29;0
86967;102151.25;12.868;-63.48;-68.85;1001.95;1.90;2.98;1.66;0
87069;102150.09;-11.336;-51.76;-73.73;997.56;-0.52;2.33;-1.73;0
87171;102148.84;-12.255;-52.25;-73.24;998.05;1.09;-1.40;1.95;0
87273;102150.39;15.165;-56.64;-87.89;983.40;0.71;2.32;-1.33;0
87375;102150.14;-2.451;-57.13;-68.85;1028.32;0.12;-1.73;-0.67;1
87477;102150.28;1.379;-63.96;-78.61;991.21;1.59;0.05;-0.49;0
87579;102149.72;-5.515;-67.38;-69.34;1004.88;2.13;0.95;0.35;0
87681;102150.27;5.362;-48.83;-71.78;995.61;1.54;1.15;1.82;0
87783;102150.84;5.668;-58.59;-75.20;1015.62;1.29;-1.48;0.94;0
87885;102150.27;-5.668;-62.50;-64.45;994.63;2.30;-0.64;-2.37;0
87987;102148.56;-16.697;-49.32;-83.01;1002.93;-0.15;0.16;-2.24;0
88089;102148.50;-0.613;-61.52;-76.17;980.47;2.14;-0.34;-0.71;0
88191;102150.27;17.310;-54.20;-80.08;1006.84;2.16;1.31;-1.19;0
88293;102150.17;-0.919;-60.55;-69.34;991.21;1.72;-0.43;-0.84;0
88395;102148.88;-12.714;-59.57;-77.15;1009.77;1.80;0.03;-0.88;0
88497;102151.23;23.131;-51.27;-71.29;997.07;-0.02;2.83;-0.83;0
88599;102150.28;-9.344;-67.38;-73.73;1048.83;0.86;1.71;-0.23;1
88701;102150.48;1.991;-56.15;-65.43;998.05;1.95;-1.60;-2.18;0
88803;102148.80;-16.544;-50.78;-73.73;1010.25;0.60;2.08;-0.15;0
88905;102150.48;16.544;-46.88;-75.68;985.84;-0.02;0.85;-2.00;0
89007;102149.83;-6.434;-42.48;-69.34;1014.16;-0.71;4.02;-1.00;0
89109;102149.88;0.460;-59.57;-80.57;999.02;1.58;2.02;-2.20;0
89211;102150.78;8.885;-46.88;-66.89;999.02;0.34;-2.06;-1.72;0
89313;102150.20;-5.668;-55.66;-71.29;1000.98;1.39;1.82;0.12;0
89415;102151.27;10.417;-52.73;-91.80;1010.74;0.89;1.41;1.44;0
89517;102150.11;-11.336;-53.22;-80.57;996.58;0.59;0.82;-1.26;0
89619;102150.56;4.442;-48.34;-68.85;1008.30;2.10;-2.28;-0.79;0
89721;102150.00;-5.515;-64.94;-76.17;1009.28;0.17;-0.20;-1.73;0
89823;102149.66;-3.370;-55.66;-73.73;999.51;2.01;-1.13;-0.85;0
89925;102151.25;15.625;-60.55;-62.99;984.37;-0.71;1.23;-0.61;0
90027;102150.50;-7.353;-48.83;-67.87;997.07;-0.33;-2.27;1.65;0
90129;102150.33;-1.685;-45.90;-87.40;994.63;0.18;-3.14;-0.54;0
90231;102149.69;-6.281;-62.01;-77.15;1004.88;1.56;-0.95;-2.52;0
90333;102150.77;10.570;-41.02;-59.57;1004.39;-0.69;-0.53;-0.86;0
90435;102150.08;-6.740;-50.29;-64.45;995.61;-0.06;2.69;-0.86;0
90537;102151.78;16.697;-39.55;-71.78;992.19;-1.47;1.82;-1.31;0
90639;102150.05;-17.004;-52.25;-73.73;1015.14;0.34;1.34;-1.52;0
90741;102150.45;3.983;-53.22;-62.99;1011.72;0.51;-0.50;-0.21;0
90843;102149.67;-7.659;-67.38;-77.64;991.21;1.12;2.50;-0.85;0
90945;102149.91;2.298;-53.71;-88.38;999.51;0.70;-0.21;-1.82;0
91047;102150.58;6.587;-58.59;-66.41;1016.11;-1.21;-1.86;1.48;0
91149;102151.44;8.425;-54.20;-80.57;1003.42;-0.01;-0.32;-1.57;0
91251;102147.98;-33.854;-48.34;-56.64;977.54;-0.20;-0.20;-1.02;0
91353;102151.03;29.871;-53.71;-68.36;998.05;-0.72;-1.70;-3.21;0
91455;102151.72;6.740;-62.01;-65.92;1002.93;2.82;0.31;-0.89;0
91557;102150.08;-16.085;-56.64;-74.22;978.52;-1.04;3.09;-0.72;0
91659;102149.56;-5.055;-45.90;-71.78;1009.28;0.08;1.85;-2.95;0
91761;102151.45;18.536;-69.82;-77.64;1000.98;0.40;1.81;-0.69;0
91863;102150.09;-13.327;-57.62;-69.82;982.91;1.24;0.49;-1.34;0
91965;102150.56;4.596;-62.01;-75.68;988.77;2.29;0.62;-1.58;0
92067;102149.61;-9.344;-52.25;-79.10;994.14;1.15;0.13;-0.69;0
92169;102150.66;10.263;-51.27;-83.01;993.16;1.98;2.07;-2.99;0
92271;102150.14;-5.055;-52.25;-82.03;997.07;-1.95;1.20;-0.49;0
92373;102149.14;-9.804;-52.73;-70.80;997.56;1.55;0.90;-1.06;0
92475;102151.09;19.148;-64.94;-76.66;1005.37;3.24;-0.27;-1.57;0
92577;102151.19;0.919;-69.34;-68.36;1005.86;-0.57;1.98;-0.79;0
92679;102150.16;-10.110;-48.83;-69.34;995.61;1.41;-0.06;-0.52;0
92781;102150.77;5.974;-69.82;-65.43;999.02;1.18;-2.06;-1.57;0
92883;102149.28;-14.553;-56.64;-77.15;1005.37;0.51;1.89;-1.24;0
92985;102150.53;12.255;-41.99;-71.78;1008.30;0.85;0.98;0.73;0
93087;102150.00;-5.208;-54.69;-67.38;1007.81;0.68;-0.24;1.18;0
93189;102149.72;-2.757;-60.06;-71.29;1001.46;0.15;-0.47;-1.95;0
93291;102151.25;15.012;-54.69;-72.27;998.05;0.77;-0.37;-0.05;0
93393;102151.06;-1.838;-56.64;-79.59;996.58;-0.61;-1.04;-1.23;0
93495;102150.83;-2.298;-54.69;-74.71;996.09;1.65;-0.39;1.04;0
93597;102149.95;-8.578;-59.08;-65.92;1008.30;0.34;-1.33;0.21;0
93699;102150.83;8.578;-51.27;-74.22;993.65;-0.47;2.38;-2.03;0
93801;102151.22;3.830;-64.45;-64.94;1002.93;0.95;-0.26;0.56;0
93903;102150.78;-4.289;-63.48;-72.75;999.02;-0.59;-0.08;-2.11;0
94005;102149.86;-9.038;-56.64;-79.10;991.70;1.11;1.48;-0.20;0
94107;102149.73;-1.225;-52.25;-77.64;1003.42;0.93;-1.16;-2.25;0
94209;102150.20;4.596;-59.57;-85.45;1007.81;-0.47;0.47;-0.80;0
94311;102149.67;-5.208;-54.20;-68.36;994.63;0.85;1.65;-1.99;0
94413;102151.03;13.327;-63.96;-57.62;985.84;1.95;0.85;-3.46;0
94515;102150.63;-3.983;-56.15;-86.91;1003.42;1.51;-0.01;-3.15;0
94617;102150.42;-1.991;-54.20;-77.64;1006.35;0.24;1.16;-0.01;0
94719;102151.30;8.578;-67.87;-74.22;990.72;1.50;2.37;-0.05;0
94821;102150.63;-6.587;-55.66;-74.22;997.56;2.63;-1.23;-0.88;0
94923;102149.88;-7.353;-58.59;-82.03;1004.88;2.63;-0.89;-1.62;0
95025;102150.92;10.263;-54.20;-69.34;1000.49;-0.07;0.40;-0.41;0
95127;102150.00;-9.038;-49.80;-67.87;988.77;1.52;-0.22;-2.57;0
95229;102150.73;7.200;-60.55;-78.12;1000.00;0.70;0.63;0.96;0
95331;102150.61;-1.225;-55.18;-85.45;1013.67;1.56;0.36;-1.26;0
95433;102151.00;3.830;-49.80;-67.38;985.84;-0.08;1.73;-0.03;0
95535;102150.77;-2.298;-52.25;-71.78;1019.53;0.76;-0.97;-0.56;0
95637;102151.44;6.587;-57.13;-79.59;1013.18;0.33;-0.56;0.89;0
95739;102151.20;-2.298;-46.39;-68.36;984.37;1.85;0.89;1.56;0
95841;102150.92;-2.757;-56.64;-67.87;999.02;0.08;-0.36;-0.54;0
95943;102151.14;2.145;-67.87;-83.50;996.09;-1.95;1.04;-2.05;0
96045;102148.75;-23.437;-49.80;-67.87;989.75;1.23;-0.47;-1.05;0
96147;102150.38;15.931;-43.46;-76.66;992.68;-0.17;-0.99;-3.24;0
96249;102149.56;-7.966;-59.57;-77.64;997.56;-0.50;0.37;-1.55;0
96351;102151.34;17.463;-58.59;-63.48;1007.32;0.07;-0.89;-0.80;0
96453;102151.20;-1.379;-48.34;-51.27;1000.00;0.08;1.21;-0.01;0
96555;102150.16;-10.263;-54.20;-80.57;991.21;-0.13;-2.10;-0.03;0
96657;102149.22;-9.191;-62.01;-78.12;1018.55;0.06;-0.83;-0.29;0
96759;102151.00;17.463;-58.11;-64.45;986.33;1.27;0.85;-0.21;0
96861;102149.80;-11.795;-61.52;-58.11;1005.37;0.76;-0.27;-1.35;0
96963;102150.61;7.966;-70.80;-70.80;1015.14;0.95;0.97;-0.50;0
97065;102149.63;-9.651;-46.39;-69.82;997.07;-0.06;1.11;-0.89;0
97167;102150.78;11.336;-65.92;-71.78;993.16;-0.20;3.53;0.18;0
97269;102149.98;-7.812;-61.52;-64.94;1016.60;0.76;2.94;-2.23;0
97371;102149.23;-7.353;-59.57;-70.31;1001.46;0.22;-0.81;0.03;0
97473;102150.64;13.787;-51.76;-65.43;1009.77;0.55;0.86;-2.97;0
97575;102149.91;-7.200;-60.55;-65.92;1000.98;2.38;1.92;-0.37;0
97677;102150.94;10.110;-50.29;-86.91;987.30;2.04;0.80;-0.40;0
97779;102150.59;-3.370;-54.20;-69.82;1012.70;1.50;-1.47;-2.93;0
97881;102150.50;-0.919;-56.15;-71.78;1005.37;0.98;0.29;-1.73;0
97983;102149.92;-5.668;-51.76;-80.08;1000.98;0.16;-1.47;-0.52;0
98085;102150.06;1.379;-56.15;-62.99;996.09;2.55;0.67;1.76;0
98187;102151.50;14.093;-50.29;-70.80;1006.35;2.92;-0.85;-1.29;0
98289;102150.03;-14.400;-55.66;-75.68;999.51;0.11;-0.25;-1.00;0
98391;102150.69;6.434;-53.71;-64.94;995.12;1.43;0.29;-1.93;0
98493;102149.59;-10.723;-52.73;-76.17;1022.46;1.01;2.83;-0.66;0
98595;102150.64;10.263;-46.39;-73.73;990.23;0.08;-1.77;-2.75;0
98697;102150.59;-0.460;-54.20;-80.08;991.70;1.91;-2.05;-2.28;0
98799;102150.11;-4.749;-47.36;-67.87;1001.46;0.58;-0.95;-0.09;0
98901;102150.20;0.919;-54.20;-83.50;1008.30;1.12;0.84;-0.07;0
99003;102149.67;-5.208;-60.06;-67.38;986.82;0.33;3.93;-0.34;0
99105;102151.39;16.850;-53.71;-88.38;986.82;1.43;-1.23;-0.06;0
99207;102149.64;-17.157;-50.78;-79.10;999.51;0.18;-1.15;-2.93;0
99309;102150.41;7.506;-55.18;-90.82;994.63;1.28;4.00;-0.59;0
99411;102149.91;-4.902;-48.83;-63.96;998.54;1.41;0.54;-2.32;0
99513;102150.17;2.604;-67.38;-85.45;1005.37;0.34;0.40;-0.37;0
99615;102149.78;-3.830;-59.57;-86.91;1002.93;2.06;-0.87;1.53;0
99717;102149.72;-0.613;-59.57;-63.48;1003.42;0.05;2.60;-0.69;0
99819;102150.06;3.370;-63.48;-67.87;1000.49;0.33;1.73;1.44;0
99921;102150.14;0.766;-59.57;-78.61;992.19;0.98;-0.47;-1.76;0
100023;102150.17;0.306;-51.27;-64.45;979.00;1.53;2.50;-0.62;0
100125;102150.34;1.685;-57.62;-73.73;1007.32;0.23;-0.40;0.38;0
100227;102149.64;-6.893;-54.20;-76.66;996.09;-0.01;-1.57;-0.61;0
100329;102150.19;5.362;-58.59;-68.36;990.72;2.30;1.60;-0.31;0
100431;102149.61;-5.668;-44.92;-60.06;1001.46;0.07;0.22;-1.55;0
100533;102150.05;4.289;-58.59;-83.98;1003.91;1.40;3.12;0.93;0
100635;102150.59;5.362;-60.06;-77.64;1002.44;0.74;-1.74;-2.07;0
100737;102150.94;3.370;-50.29;-71.78;1003.42;2.00;-0.19;-2.20;0
100839;102149.69;-12.255;-55.18;-71.29;1016.60;0.08;0.83;0.18;0
100941;102151.34;16.238;-49.32;-72.27;1004.88;-1.34;3.99;-0.92;0
101043;102150.97;-3.676;-56.64;-75.68;999.51;1.63;3.41;-2.97;0
101145;102148.66;-22.672;-53.22;-68.36;1003.91;-1.50;2.37;-0.86;0
101247;102149.20;5.362;-50.29;-77.15;985.84;-0.21;0.42;-0.85;0
101349;102150.31;10.876;-54.69;-74.22;1005.37;0.60;0.39;1.41;0
101451;102149.25;-10.417;-67.38;-67.87;1007.32;1.33;1.51;-1.44;0
101553;102149.63;3.676;-58.59;-78.61;1000.00;0.15;2.40;-2.25;0
101655;102148.94;-6.740;-48.34;-70.80;998.54;0.99;0.91;0.66;0
101757;102149.47;5.208;-58.59;-75.68;998.54;0.85;1.70;0.91;0
101859;102149.22;-2.451;-57.13;-78.61;1006.84;0.21;-2.75;-1.13;0
101961;102150.30;10.570;-42.48;-71.78;975.10;1.44;0.35;-0.39;0
102063;102149.45;-8.272;-49.32;-70.80;1009.28;2.15;-0.69;-2.35;0
102165;102148.94;-5.055;-59.08;-79.59;997.07;0.14;0.37;0.65;0
102267;102150.20;12.408;-47.85;-75.20;995.61;0.92;1.53;-0.97;0
102369;102150.22;0.153;-64.94;-76.66;1015.14;-1.02;0.00;-1.99;0
102471;102149.02;-11.795;-57.13;-73.24;998.54;0.71;0.89;0.03;0
102573;102151.83;27.574;-52.25;-67.87;987.30;1.47;-3.83;-1.85;0
102675;102149.78;-20.067;-52.25;-68.85;1005.86;0.79;0.24;0.07;0
102777;102150.75;9.498;-67.38;-83.01;1015.14;-0.67;2.69;-1.02;0
102879;102149.72;-10.110;-44.43;-59.08;1007.32;0.75;0.81;-2.27;0
102981;102151.39;16.391;-73.24;-78.61;1039.06;-0.22;1.69;1.11;1
103083;102149.38;-19.761;-56.64;-79.10;1029.30;3.02;-0.02;-1.05;1
103185;102150.97;15.625;-50.29;-82.03;1020.51;1.50;0.57;-1.59;0
103287;102150.13;-8.272;-45.90;-72.75;1044.43;0.74;3.39;-0.85;1
103389;102151.25;11.029;-65.92;-95.21;1062.99;1.85;0.25;0.49;1
103491;102149.28;-19.301;-48.34;-86.91;1043.46;1.36;-2.28;-2.15;1
103593;102148.89;-3.830;-73.73;-74.22;1052.25;0.76;-0.50;-0.40;1
103695;102148.75;-1.379;-48.34;-65.92;1056.64;2.00;1.36;-1.18;1
103797;102147.95;-7.812;-60.06;-77.64;1053.22;0.23;-0.60;-1.98;1
103899;102148.52;5.515;-60.06;-78.12;1055.18;0.28;1.99;1.69;1
104001;102147.33;-11.642;-71.29;-88.87;1066.41;1.05;1.80;-1.12;1
104103;102146.55;-7.659;-60.06;-77.15;1065.92;0.15;-1.12;-0.18;1
104205;102144.50;-20.067;-54.69;-83.01;1056.15;-0.47;2.91;-0.67;1
104307;102144.39;-1.072;-63.96;-68.85;1070.80;0.68;-1.76;0.24;1
104409;102142.94;-14.246;-45.90;-66.41;1035.64;1.18;1.36;-0.24;1
104511;102141.97;-9.498;-49.32;-69.34;1035.16;2.69;1.18;-0.75;1
104613;102141.19;-7.659;-60.55;-80.57;1046.39;-0.88;-0.82;-0.79;1
104715;102140.95;-2.298;-61.04;-75.68;1010.74;0.27;1.67;-2.11;0
104817;102138.81;-20.987;-62.01;-70.80;1054.69;0.56;-1.18;-1.38;1
104919;102136.48;-22.825;-48.34;-78.61;1021.00;-0.02;-0.47;-0.92;0
105021;102135.61;-8.578;-57.13;-81.54;1011.23;2.42;-0.13;-2.64;0
105123;102134.19;-13.940;-76.66;-89.84;1027.83;-0.01;-0.50;-1.17;1
105225;102133.03;-11.336;-73.73;-80.08;1030.76;0.45;1.99;0.12;1
105327;102133.25;2.145;-47.85;-59.08;1001.46;0.04;1.81;-0.22;0
105429;102130.20;-29.871;-79.10;-84.96;1024.41;0.56;-0.08;-2.24;1
105531;102131.47;12.408;-28.32;-54.20;979.98;1.82;2.79;-2.48;0
105633;102128.38;-30.331;-68.36;-79.10;994.14;0.65;-1.18;0.15;0
105735;102127.39;-9.651;-56.64;-62.01;1005.37;0.42;1.76;-1.33;0
105837;102125.95;-14.093;-44.43;-59.08;1009.28;-1.41;0.34;-2.60;0
105939;102125.08;-8.578;-73.24;-101.56;1001.95;-0.31;-2.40;-1.21;0
